study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	submitted_md5	submitted_ftp
PRJEB33905	SAMEA5856132	ERX3493033	ERR3471370	408170	human gut metagenome	ab50836ecac04b78356c5a9d4030bc6f;f1170a9ac6e2c07bf0457c8c1868c764	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471370/J0253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471370/J0253_2.fastq.gz
PRJEB33905	SAMEA5856135	ERX3493036	ERR3471373	408170	human gut metagenome	f26132ba9189e83c6a6a20c38029ed72;aea9c9bcc3f696ae8bb833cfeb37b8f2	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471373/J0256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471373/J0256_2.fastq.gz
PRJEB33905	SAMEA5856137	ERX3493038	ERR3471375	408170	human gut metagenome	89bc5ac0068d29b0d053e0d93a5a618e;51c193f7306e919604a1e8711d2f596c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471375/J0258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471375/J0258_2.fastq.gz
PRJEB33905	SAMEA5856138	ERX3493039	ERR3471376	408170	human gut metagenome	d054225a4bfc73df617c369ace11a7cd;2d4c9d7d4aeec329b779eb8308a86bcb	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471376/J0259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471376/J0259_2.fastq.gz
PRJEB33905	SAMEA5856142	ERX3493043	ERR3471380	408170	human gut metagenome	2c44c18fcbcb962b32473953cb8dd1da;57f9503b4789758960e5265953a3328e	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471380/J0263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471380/J0263_2.fastq.gz
PRJEB33905	SAMEA5856143	ERX3493044	ERR3471381	408170	human gut metagenome	c704150ebfebc6a868d2231bc2287c0e;0d00c192eac77a14110a9b310373305f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471381/J0264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471381/J0264_2.fastq.gz
PRJEB33905	SAMEA5856148	ERX3493049	ERR3471386	408170	human gut metagenome	05db93e28fdea2f976a6a0a3c5859b6a;ce085c96f23ea9211d40d3a46db9351d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471386/J0269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471386/J0269_2.fastq.gz
PRJEB33905	SAMEA5856149	ERX3493050	ERR3471387	408170	human gut metagenome	29b73d23fba82f67a7862c1ca7440478;66ebf10c4ee291296f17d9f2dc14d03f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471387/J0270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471387/J0270_2.fastq.gz
PRJEB33905	SAMEA5856150	ERX3493051	ERR3471388	408170	human gut metagenome	4e38890ff589cb17353213fa7821589f;c594d0281a03f784f54937ec372cc934	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471388/J0272_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471388/J0272_2.fastq.gz
PRJEB33905	SAMEA5856151	ERX3493052	ERR3471389	408170	human gut metagenome	9c65f7e7cad28e22b3d42a46facc2b65;a96ddd704e596437bdc388dfaf020676	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471389/J0273_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471389/J0273_2.fastq.gz
PRJEB33905	SAMEA5856155	ERX3493056	ERR3471393	408170	human gut metagenome	bc5a60f4b12fd1fd0a22febb8b8aaec5;135fa6a78abf2d4c52822e5060b70c74	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471393/J0277_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471393/J0277_2.fastq.gz
PRJEB33905	SAMEA5856156	ERX3493057	ERR3471394	408170	human gut metagenome	060436a615a9dc5858f47e3bd372087f;2a2ecf4bf97300c612ef744fec812b53	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471394/J0278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471394/J0278_2.fastq.gz
PRJEB33905	SAMEA5856157	ERX3493058	ERR3471395	408170	human gut metagenome	9dd8d304d3778b734701bb1af1c921cc;4a5e455dafc93f8a4ecde0412b3e7588	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471395/J0279_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471395/J0279_2.fastq.gz
PRJEB33905	SAMEA5856158	ERX3493059	ERR3471396	408170	human gut metagenome	777b6485fa0ec423c0b4aa3ad0f4a497;0972a0662d6a6e7ebc7be1f6c2200e82	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471396/J0280_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471396/J0280_2.fastq.gz
PRJEB33905	SAMEA5856159	ERX3493060	ERR3471397	408170	human gut metagenome	2db534e8c44f6d5f61443d1f00e4f69d;f6b84931619b94438cadf84f44146134	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471397/J0281_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471397/J0281_2.fastq.gz
PRJEB33905	SAMEA5856176	ERX3493077	ERR3471414	408170	human gut metagenome	5c578d2b99f7491b76a69723472edd7c;94f08a23720d8b23db656cb2731eff3d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471414/J0298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471414/J0298_2.fastq.gz
PRJEB33905	SAMEA5856177	ERX3493078	ERR3471415	408170	human gut metagenome	2d2e878dee3f2283ee6fff4cae80b347;5e791a7f4fd0b4940ab217237094d03f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471415/J0299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471415/J0299_2.fastq.gz
PRJEB33905	SAMEA5856182	ERX3493083	ERR3471420	408170	human gut metagenome	00a2ef4b0433e0f3e3f860c6405817f2;881c8f40123a21ffebfc3a5609bdaf8f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471420/J0304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471420/J0304_2.fastq.gz
PRJEB33905	SAMEA5856184	ERX3493085	ERR3471422	408170	human gut metagenome	eb8e5f33c4da82441465d72d2f449828;ed5e163a0ad97ba05b6a44c0cb0786f5	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471422/J0306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471422/J0306_2.fastq.gz
PRJEB33905	SAMEA5856188	ERX3493089	ERR3471426	408170	human gut metagenome	79cc89d37ac4186b325db7b9b930b8ce;fc92723f97cac60770bb562742dbbb11	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471426/J0310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471426/J0310_2.fastq.gz
PRJEB33905	SAMEA5856197	ERX3493098	ERR3471435	408170	human gut metagenome	eba0f888574351ec6006745939880d13;dec0e3b365f608445a283ff0c20b18bf	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471435/J0319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471435/J0319_2.fastq.gz
PRJEB33905	SAMEA5856198	ERX3493099	ERR3471436	408170	human gut metagenome	17ab4e5a208ac6d0ad8ceb3180a112b2;b11591a192c05764a94d126f9f8c9428	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471436/J0320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471436/J0320_2.fastq.gz
PRJEB33905	SAMEA5856199	ERX3493100	ERR3471437	408170	human gut metagenome	d65a5b3c5d9135c2c2fd4fa7470d07e4;74450efbf57ca90376a15fc2f6f55bc1	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471437/J0321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471437/J0321_2.fastq.gz
PRJEB33905	SAMEA5856200	ERX3493101	ERR3471438	408170	human gut metagenome	ad59a21d6ae28871eb1af7d9ba36f8d7;c28b9fbb90e1ca385442b23ad95fbd3b	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471438/J0322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471438/J0322_2.fastq.gz
PRJEB33905	SAMEA5856201	ERX3493102	ERR3471439	408170	human gut metagenome	36b05589390e171d100710dbb29b63d1;b4bfb75b59e95ecd7b7855c4485d8132	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471439/J0323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471439/J0323_2.fastq.gz
PRJEB33905	SAMEA5856203	ERX3493104	ERR3471441	408170	human gut metagenome	93ad56616450ce3d0f0359a8d58889ca;a63b0ee133ae0e88b03b9acf8a3cf5dc	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471441/J0325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471441/J0325_2.fastq.gz
PRJEB33905	SAMEA5856204	ERX3493105	ERR3471442	408170	human gut metagenome	49971e3090cc58cd537929828cf6eb80;61974c0c99c34c1f9e499e14ee90275d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471442/J0326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471442/J0326_2.fastq.gz
PRJEB33905	SAMEA5856215	ERX3493116	ERR3471453	408170	human gut metagenome	67fdcec3248ddbde52712e72b70740d9;53ad0bb05baee027fd7c692cf5f63513	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471453/J0338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471453/J0338_2.fastq.gz
PRJEB33905	SAMEA5856221	ERX3493122	ERR3471459	408170	human gut metagenome	fcc45fee63f7060ffe07f630c421ee0a;c7e8c0fd0696ba28f6b036a369471891	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471459/J0344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471459/J0344_2.fastq.gz
PRJEB33905	SAMEA5856225	ERX3493126	ERR3471463	408170	human gut metagenome	2b5ee0d823a37ac3994c3337b036e62b;5c056ec6d635c4a8a3347313bbe531f1	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471463/J0348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471463/J0348_2.fastq.gz
PRJEB33905	SAMEA5856232	ERX3493133	ERR3471470	408170	human gut metagenome	da93b66833db2b7af37c2c1b7279d33a;b63609b9771bd6a45138df58c4c98791	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471470/J0356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471470/J0356_2.fastq.gz
PRJEB33905	SAMEA5856234	ERX3493135	ERR3471472	408170	human gut metagenome	0063e37db0c8b4fdcfa8aeaed0190cd7;48a3b7abac3cccc36bb08062b22b1326	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471472/J0358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471472/J0358_2.fastq.gz
PRJEB33905	SAMEA5856235	ERX3493136	ERR3471473	408170	human gut metagenome	070791013363fcd9f7b82ebf2e822e7d;833eb74a98dbdd7b5d30a40cdc0962c5	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471473/J0359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471473/J0359_2.fastq.gz
PRJEB33905	SAMEA5856237	ERX3493138	ERR3471475	408170	human gut metagenome	e863980f0c57da9f7ae477a1aedb04a4;efccd6977f2a98cc6a57d9d9489211ca	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471475/J0361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471475/J0361_2.fastq.gz
PRJEB33905	SAMEA5856238	ERX3493139	ERR3471476	408170	human gut metagenome	7caf5f714f9fb8e22df3764c8dbd40c4;3254142b04bc185d1f5559cfae7b627d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471476/J0362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471476/J0362_2.fastq.gz
PRJEB33905	SAMEA5856247	ERX3493148	ERR3471485	408170	human gut metagenome	04fa2de29a205deecd06eed91aced677;6896965d76f95a7bde2adc87f16edb23	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471485/J0371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471485/J0371_2.fastq.gz
PRJEB33905	SAMEA5856250	ERX3493151	ERR3471488	408170	human gut metagenome	7d7ea646e08f9a397e35885d977901ed;04e70e793ec7948a0c1ecc0815c51b24	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471488/J0374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471488/J0374_2.fastq.gz
PRJEB33905	SAMEA5856259	ERX3493160	ERR3471497	408170	human gut metagenome	1b79802096db072999badeaeb8978b75;858793c00347c9aec1365d0c1fb15ea4	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471497/J0383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471497/J0383_2.fastq.gz
PRJEB33905	SAMEA5856260	ERX3493161	ERR3471498	408170	human gut metagenome	5ee4486d1a95b90a4464d95c76939463;9c58f7044308f159f201af8ef39c2636	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471498/J0384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471498/J0384_2.fastq.gz
PRJEB33905	SAMEA5856267	ERX3493168	ERR3471505	408170	human gut metagenome	3052544be6eafeda3eb6b03baedb7135;454a558070d0327d3c1b69338d1dd60b	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471505/J0391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471505/J0391_2.fastq.gz
PRJEB33905	SAMEA5856270	ERX3493171	ERR3471508	408170	human gut metagenome	f1befee42b8ac30d492f25841cafc8d5;959d5ac9476841045ec5301719f8870a	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471508/J0395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471508/J0395_2.fastq.gz
PRJEB33905	SAMEA5856273	ERX3493174	ERR3471511	408170	human gut metagenome	e08cc7cfbca320ed0520f763eb48ffe3;3e593ced81540754eaa785671573b363	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471511/J0398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471511/J0398_2.fastq.gz
PRJEB33905	SAMEA5856274	ERX3493175	ERR3471512	408170	human gut metagenome	af6b5a11bbd15381889449910c849634;77d1b1a520990f0799d30a6ac3f1a477	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471512/J0399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471512/J0399_2.fastq.gz
PRJEB33905	SAMEA5856275	ERX3493176	ERR3471513	408170	human gut metagenome	86937a8f99665c34b3395abbf0cfe11a;db2831a0d8129074783073186c125f47	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471513/J0400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471513/J0400_2.fastq.gz
PRJEB33905	SAMEA5856278	ERX3493179	ERR3471516	408170	human gut metagenome	2f6ccb638419fa69aa7b54e742e3525c;6bd93fd16b5f4e7fff796e95a6a2b6d9	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471516/J0403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471516/J0403_2.fastq.gz
PRJEB33905	SAMEA5856280	ERX3493181	ERR3471518	408170	human gut metagenome	87be8379857e88950c760354b6ed0618;40f6abb4d04a61190daebde403c9feb7	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471518/J0405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471518/J0405_2.fastq.gz
PRJEB33905	SAMEA5856284	ERX3493185	ERR3471522	408170	human gut metagenome	9aca6e7a2b87fa1d264a618f33409ac2;f0574312c7b775c4224e330a70ac0b48	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471522/J0409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471522/J0409_2.fastq.gz
PRJEB33905	SAMEA5856287	ERX3493188	ERR3471525	408170	human gut metagenome	b387fbad9889fe69c1baa14b0f112952;e5dbff2225f3c514915ea000cfaff176	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471525/J0412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471525/J0412_2.fastq.gz
PRJEB33905	SAMEA5856288	ERX3493189	ERR3471526	408170	human gut metagenome	ef3294476e0ce2cc8fa924b291042832;d66c781e24c2952bd6cd448cb4ebca9a	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471526/J0413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471526/J0413_2.fastq.gz
PRJEB33905	SAMEA5856293	ERX3493194	ERR3471531	408170	human gut metagenome	75e15bbd5f8e5d6a1d90a59845a26550;198d67d5fbacceade37cc19af3a521fe	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471531/J0418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471531/J0418_2.fastq.gz
PRJEB33905	SAMEA5856295	ERX3493196	ERR3471533	408170	human gut metagenome	93557428c1c95979ca4f8288dabd7f48;00960d7643a094c45f23b68e7574acbf	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471533/J0420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471533/J0420_2.fastq.gz
PRJEB33905	SAMEA5856296	ERX3493197	ERR3471534	408170	human gut metagenome	2b408237a24c367e9edab109aaaceb6a;70048667b396de9bdb910ffd9d34e5b3	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471534/J0421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471534/J0421_2.fastq.gz
PRJEB33905	SAMEA5856298	ERX3493199	ERR3471536	408170	human gut metagenome	78f92e4144a10c0f9f17b0871b97d42e;3bf59e870b2ec0912e8ebc6ef763221c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471536/J0423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471536/J0423_2.fastq.gz
PRJEB33905	SAMEA5856300	ERX3493201	ERR3471538	408170	human gut metagenome	d4bce59b65bac2c8184c4a7f1a678850;a7eecd10c6dba0620174c0eebcd195aa	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471538/J0425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471538/J0425_2.fastq.gz
PRJEB33905	SAMEA5856301	ERX3493202	ERR3471539	408170	human gut metagenome	1ddd0b2fecc843546cc1fe42ec4d661a;b3403b810e1c65170566d0245d0a5656	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471539/J0426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471539/J0426_2.fastq.gz
PRJEB33905	SAMEA5856303	ERX3493204	ERR3471541	408170	human gut metagenome	2fa3d7c325a827f6867f388f009f71d1;bcfa689c2277498c6a85d0bb74b6aded	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471541/J0428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471541/J0428_2.fastq.gz
PRJEB33905	SAMEA5856304	ERX3493205	ERR3471542	408170	human gut metagenome	0b8e5799581f4d41ec17c0f61e7ece74;83958fff6e072538b0c779aade4ec3cc	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471542/J0429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471542/J0429_2.fastq.gz
PRJEB33905	SAMEA5856308	ERX3493209	ERR3471546	408170	human gut metagenome	c2fb8f59b1ed6593e3703334376a2559;88f3f783923c720ef0a1675dbdde85ec	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471546/J0433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471546/J0433_2.fastq.gz
PRJEB33905	SAMEA5856311	ERX3493212	ERR3471549	408170	human gut metagenome	2a9b280a9ae08e486eca1130cfdceb75;7f0c05f867098d1ec9ac01a2ae20919d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471549/J0436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471549/J0436_2.fastq.gz
PRJEB33905	SAMEA5856313	ERX3493214	ERR3471551	408170	human gut metagenome	fb5a4b8ff7481dc1c9d3a48d91d45392;799de8339b0664cea99d247ed67734fe	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471551/J0438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471551/J0438_2.fastq.gz
PRJEB33905	SAMEA5856314	ERX3493215	ERR3471552	408170	human gut metagenome	a8dff2fc709e0c141f5fd527d4d96b15;d7aecaa4c3e023db77964b3b85575aaf	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471552/J0439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471552/J0439_2.fastq.gz
PRJEB33905	SAMEA5856317	ERX3493218	ERR3471555	408170	human gut metagenome	26753e9301beb326705aac4aa7f38f5a;d5048b9be682bf695b5a8190c9eec39b	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471555/J0442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471555/J0442_2.fastq.gz
PRJEB33905	SAMEA5856319	ERX3493220	ERR3471557	408170	human gut metagenome	2c2caa6089ba9f4f654ee32497da0a9f;878573b3c27a43837a9229cfc2ed5bfa	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471557/J0444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471557/J0444_2.fastq.gz
PRJEB33905	SAMEA5856321	ERX3493222	ERR3471559	408170	human gut metagenome	464f683f01b4eacc1f40343dec51b269;9789363ad84edeb3a328ef305baeeaae	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471559/J0447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471559/J0447_2.fastq.gz
PRJEB33905	SAMEA5856324	ERX3493225	ERR3471562	408170	human gut metagenome	ac5a362153792c5a37870148284aebf0;18f2450dd0cfa29882c6e75d80918a96	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471562/J0451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471562/J0451_2.fastq.gz
PRJEB33905	SAMEA5856328	ERX3493229	ERR3471566	408170	human gut metagenome	9e647fc5ff3305de2342c7be5b63fef6;f63f898a70b397a1b557da454873880a	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471566/J0455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471566/J0455_2.fastq.gz
PRJEB33905	SAMEA5856330	ERX3493231	ERR3471568	408170	human gut metagenome	3ba365b545a845d66882d1c3afeda278;00964a9b5662caef09dfd1c6cb7b0019	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471568/J0458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471568/J0458_2.fastq.gz
PRJEB33905	SAMEA5856332	ERX3493233	ERR3471570	408170	human gut metagenome	be6f24a333338342e409f69f0512180a;0cd17202fa826d5c1929be04496388e3	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471570/J0460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471570/J0460_2.fastq.gz
PRJEB33905	SAMEA5856334	ERX3493235	ERR3471572	408170	human gut metagenome	3be8a8e1c8f37ea194c3c383986a2865;5ab731a3253c7fc37baa877cd3c7df08	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471572/J0462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471572/J0462_2.fastq.gz
PRJEB33905	SAMEA5856335	ERX3493236	ERR3471573	408170	human gut metagenome	6d33c205e9be74479bfba08ea332a579;7e507b248403b5d5ca8dd069505f890b	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471573/J0463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471573/J0463_2.fastq.gz
PRJEB33905	SAMEA5856336	ERX3493237	ERR3471574	408170	human gut metagenome	197ebb0d62512ca309af8986dcb5398f;3ec02fbbcae595bbe9c6aa40665f47a5	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471574/J0464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471574/J0464_2.fastq.gz
PRJEB33905	SAMEA5856339	ERX3493240	ERR3471577	408170	human gut metagenome	c2233caf324bb73ad7a7d5150eef6918;1266ed23c10caef9657d85d5a9a1d9a1	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471577/J0467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471577/J0467_2.fastq.gz
PRJEB33905	SAMEA5856349	ERX3493250	ERR3471587	408170	human gut metagenome	8a159be8032b287cb3b089e8288c513a;d3a112b1a4040ec41877009d48271ab4	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471587/J0477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471587/J0477_2.fastq.gz
PRJEB33905	SAMEA5856350	ERX3493251	ERR3471588	408170	human gut metagenome	f31d356d7812570a408b88f79467247d;0b832383c9d56a2dce4044fc53d2f731	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471588/J0478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471588/J0478_2.fastq.gz
PRJEB33905	SAMEA5856353	ERX3493254	ERR3471591	408170	human gut metagenome	a415525e26de8de769882af9c94c95bc;df2d5644f1ca19fd5ba312d1731ce7a6	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471591/J0481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471591/J0481_2.fastq.gz
PRJEB33905	SAMEA5856354	ERX3493255	ERR3471592	408170	human gut metagenome	fcbf722e53a5531bbe6ac1cd544abb0d;6d24f0066b423896ffaf3dd9fc8384b2	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471592/J0482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471592/J0482_2.fastq.gz
