study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	submitted_md5	submitted_ftp	sample_alias
PRJEB57967	SAMEA112182399	ERX10072481	ERR10558878	447426	human oral metagenome	88dfaeae00ab3510bfddc799c36d6f0c;6cb8b77c6cf241ca7ad63bd2cd1b3634	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558878/SJ1270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558878/SJ1270_2.fastq.gz	SJ1270
PRJEB57967	SAMEA112182180	ERX10072487	ERR10558884	447426	human oral metagenome	c74ac888b75d5c7b4bdedf0c52d2c1f5;728ac5dd4696ea23d5de03830341d28c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558884/SJ1278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558884/SJ1278_2.fastq.gz	SJ1278
PRJEB57967	SAMEA112182319	ERX10072489	ERR10558886	447426	human oral metagenome	2f4b58bafcdfb54272b7bfe32ab8078a;fded5fdb343389f4f6aec579ba9d9ecb	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558886/SJ1281_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558886/SJ1281_2.fastq.gz	SJ1281
PRJEB57967	SAMEA112182228	ERX10072490	ERR10558887	447426	human oral metagenome	2dee017419e00312e267f705f92e15c5;8639769a8e08d59a82328a945e62092d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558887/SJ1282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558887/SJ1282_2.fastq.gz	SJ1282
PRJEB57967	SAMEA112182427	ERX10072501	ERR10558898	447426	human oral metagenome	95732c818bb8267de589c9b17b4acb52;42bbfda8650928a20df9e77bfbba2c25	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558898/SJ1293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558898/SJ1293_2.fastq.gz	SJ1293
PRJEB57967	SAMEA112182356	ERX10072502	ERR10558899	447426	human oral metagenome	0f844e4cd89f600b8bf605e65235cea4;7097122fedeba2b3376124bef8d210de	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558899/SJ1294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558899/SJ1294_2.fastq.gz	SJ1294
PRJEB57967	SAMEA112182557	ERX10072504	ERR10558901	447426	human oral metagenome	42d9fcffb0cc346172906199cd7e25eb;3cfaa43c6bcb72ae624ad97de8aa9be5	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558901/SJ1296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558901/SJ1296_2.fastq.gz	SJ1296
PRJEB57967	SAMEA112182455	ERX10072506	ERR10558903	447426	human oral metagenome	7e0a4b839cfbd361ab0e700f7d929991;9dee5ead9f462ad8c7f1dd3cf9ef6d9d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558903/SJ1298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558903/SJ1298_2.fastq.gz	SJ1298
PRJEB57967	SAMEA112182246	ERX10072508	ERR10558905	447426	human oral metagenome	b463e795dc392e30eafa8543e71304d1;d128ceec301f0b68a14f82f10cba28e6	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558905/SJ1300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558905/SJ1300_2.fastq.gz	SJ1300
PRJEB57967	SAMEA112182437	ERX10072509	ERR10558906	447426	human oral metagenome	3ba3489b352a3d04a075762f88fdca38;b65f984aec0a4edbc00b4d0a2f7f0a72	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558906/SJ1301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558906/SJ1301_2.fastq.gz	SJ1301
PRJEB57967	SAMEA112182289	ERX10072513	ERR10558910	447426	human oral metagenome	799d58010e1a07df53bc873c04239aa9;4e4a7abc65706262b85738cf8e3d6648	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558910/SJ1305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558910/SJ1305_2.fastq.gz	SJ1305
PRJEB57967	SAMEA112182179	ERX10072520	ERR10558917	447426	human oral metagenome	efca8802080f3f763024bf1c0a7b166d;c00b8e9e6eac7d82973681dbd5f97fbe	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558917/SJ1312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558917/SJ1312_2.fastq.gz	SJ1312
PRJEB57967	SAMEA112182541	ERX10072521	ERR10558918	447426	human oral metagenome	56e11e0bff80e1d9e0b0be0e6ae11fd3;50bafc3bb4427460d1419a053bb4b016	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558918/SJ1313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558918/SJ1313_2.fastq.gz	SJ1313
PRJEB57967	SAMEA112182137	ERX10072527	ERR10558924	447426	human oral metagenome	641477881d485f3c0628b8704122feaa;f6c8bf628132ba5b3d618b00660b489b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558924/SJ1319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558924/SJ1319_2.fastq.gz	SJ1319
PRJEB57967	SAMEA112182564	ERX10072528	ERR10558925	447426	human oral metagenome	240b8a18cf33bc43886ba135a562d2a4;ae3625fd837ffc2424d8ff3c0b04938c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558925/SJ1320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558925/SJ1320_2.fastq.gz	SJ1320
PRJEB57967	SAMEA112182333	ERX10072531	ERR10558928	447426	human oral metagenome	40a67dbe3015cbff84f535ec043e3305;fcf6ca34f980571159b2a1e89fc42655	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558928/SJ1323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558928/SJ1323_2.fastq.gz	SJ1323
PRJEB57967	SAMEA112182108	ERX10072537	ERR10558934	447426	human oral metagenome	672efc2eab966cb09ae2c8664504df34;c08cb61e174455d3a29ca2aa0be89dc3	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558934/SJ1329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558934/SJ1329_2.fastq.gz	SJ1329
PRJEB57967	SAMEA112182588	ERX10072539	ERR10558936	447426	human oral metagenome	c01f753f07a94c47e8d5e4b13a637b84;a8f1f5288dbf72280ab4b0eca8870e7a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558936/SJ1331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558936/SJ1331_2.fastq.gz	SJ1331
PRJEB57967	SAMEA112182272	ERX10072541	ERR10558938	447426	human oral metagenome	767ba7156633fc3d3e491bfcf04f33ef;6cc78ae9f5135bbc6aaa485353bcb3a1	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558938/SJ1334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558938/SJ1334_2.fastq.gz	SJ1334
PRJEB57967	SAMEA112182113	ERX10072547	ERR10558944	447426	human oral metagenome	4885f18bcdf8605eafa17482f70983a9;4da000162845d7c247800f0137b7948c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558944/SJ1340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558944/SJ1340_2.fastq.gz	SJ1340
PRJEB57967	SAMEA112182067	ERX10072548	ERR10558945	447426	human oral metagenome	4b242e75d38713792557738aea06812d;cee85055903f5482d657627a6b4afb5f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558945/SJ1341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558945/SJ1341_2.fastq.gz	SJ1341
PRJEB57967	SAMEA112182584	ERX10072556	ERR10558953	447426	human oral metagenome	ac38fd45d09a30aae306218cd4d0889b;254b7168d6297f02175f8f6f759cab93	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558953/SJ1349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558953/SJ1349_2.fastq.gz	SJ1349
PRJEB57967	SAMEA112182184	ERX10072557	ERR10558954	447426	human oral metagenome	057c47f472bc5026a700b174ae0b8b0b;2a3080d9ce757a34709b4a9cd309a60c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558954/SJ1350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558954/SJ1350_2.fastq.gz	SJ1350
PRJEB57967	SAMEA112182223	ERX10072559	ERR10558956	447426	human oral metagenome	e0feac3f384cde23b817a4c8c9d9c1b4;af0c2d5cd62300129f6f0cc5f361a228	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558956/SJ1352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558956/SJ1352_2.fastq.gz	SJ1352
PRJEB57967	SAMEA112182176	ERX10072560	ERR10558957	447426	human oral metagenome	d5deeca009bb2b22b5d4eec9007aa0f4;12db6e8e3f0895c3c5bfb2c4d7d44e21	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558957/SJ1353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558957/SJ1353_2.fastq.gz	SJ1353
PRJEB57967	SAMEA112182265	ERX10072562	ERR10558959	447426	human oral metagenome	e84e6a07e3751191acd4f10efc9aa14c;ce27ae501db37a0369ea1b64a70a7dfe	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558959/SJ1355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558959/SJ1355_2.fastq.gz	SJ1355
PRJEB57967	SAMEA112182237	ERX10072563	ERR10558960	447426	human oral metagenome	319d2498b6091567f9e89284ad67b6f2;e0598dd15787dac363fa76bac88d2e2a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558960/SJ1356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558960/SJ1356_2.fastq.gz	SJ1356
PRJEB57967	SAMEA112182125	ERX10072567	ERR10558964	447426	human oral metagenome	6b134da6cf7ebb74d84ad1250e9306c2;4fa1991cefe5d0f9fd19a921ea02e775	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558964/SJ1360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558964/SJ1360_2.fastq.gz	SJ1360
PRJEB57967	SAMEA112182357	ERX10072571	ERR10558968	447426	human oral metagenome	1d266893e594f022c1859433bdb16624;7f6a45c3c9858b60b5c547a9ed699157	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558968/SJ1365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558968/SJ1365_2.fastq.gz	SJ1365
PRJEB57967	SAMEA112182116	ERX10072572	ERR10558969	447426	human oral metagenome	a9c95349f9f9725d27397e708a477da5;df9c0dc7fa87da4f1cd23ea2feda763b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558969/SJ1366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558969/SJ1366_2.fastq.gz	SJ1366
PRJEB57967	SAMEA112182150	ERX10072577	ERR10558974	447426	human oral metagenome	b38871325be88c6aa96f2997ecefae0e;b877887a87b5b085b7904b6c99930f20	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558974/SJ1371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558974/SJ1371_2.fastq.gz	SJ1371
PRJEB57967	SAMEA112182199	ERX10072579	ERR10558976	447426	human oral metagenome	2c864c3c86a560516159122a1c922e20;0148d2489fb392ff8e6ffd70d5fffbac	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558976/SJ1373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558976/SJ1373_2.fastq.gz	SJ1373
PRJEB57967	SAMEA112182058	ERX10072580	ERR10558977	447426	human oral metagenome	26ba6cedf28dd5edf6f9a3c27d6811ac;17a6832531e71812be3a435f80dcdab1	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558977/SJ1374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558977/SJ1374_2.fastq.gz	SJ1374
PRJEB57967	SAMEA112182090	ERX10072582	ERR10558979	447426	human oral metagenome	7846faf7924a3d30d2e8b62835e690b1;bf6afe3bb56e9673195242215d685f53	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558979/SJ1376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558979/SJ1376_2.fastq.gz	SJ1376
PRJEB57967	SAMEA112182119	ERX10072584	ERR10558981	447426	human oral metagenome	394f48fe636ab4b6ff8c901f585701fc;bc61b975af0e1c2e50eb2ff7c20a473a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558981/SJ1378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558981/SJ1378_2.fastq.gz	SJ1378
PRJEB57967	SAMEA112182082	ERX10072585	ERR10558982	447426	human oral metagenome	11fdca8a49ed2ec7712dd4688e096ceb;fb1ecb68edc640af98d467bde994b615	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558982/SJ1379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558982/SJ1379_2.fastq.gz	SJ1379
PRJEB57967	SAMEA112181973	ERX10072589	ERR10558986	447426	human oral metagenome	b15cdf86e92524b4b98fedff1473e692;daaacb851eb49db3c2f10989b5060920	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558986/SJ1383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558986/SJ1383_2.fastq.gz	SJ1383
PRJEB57967	SAMEA112182003	ERX10072590	ERR10558987	447426	human oral metagenome	63176b4e358b868a12559e09844aae0c;7ef688040d8336ea786e4912f07d20d5	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558987/SJ1384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558987/SJ1384_2.fastq.gz	SJ1384
PRJEB57967	SAMEA112182130	ERX10072591	ERR10558988	447426	human oral metagenome	d047fbe19452a51cf791a98b2f74a2f0;d06eac76724002540682206cfebfce40	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558988/SJ1385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558988/SJ1385_2.fastq.gz	SJ1385
PRJEB57967	SAMEA112182136	ERX10072592	ERR10558989	447426	human oral metagenome	6f6ce62d7f1fc4e07d5e34544c405015;e6de46910b89492f159f882f5872f6f8	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558989/SJ1386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558989/SJ1386_2.fastq.gz	SJ1386
PRJEB57967	SAMEA112182060	ERX10072594	ERR10558991	447426	human oral metagenome	cf030b5ba10ff49475eee67dd15f5de8;063ae32d2d9f64b8f1380374389275c4	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558991/SJ1388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558991/SJ1388_2.fastq.gz	SJ1388
PRJEB57967	SAMEA112182201	ERX10072600	ERR10558997	447426	human oral metagenome	21baef5424f44996972ed92d6163fbd8;8d6daad306b84e1279cceb3f05d2abd5	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558997/SJ1394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558997/SJ1394_2.fastq.gz	SJ1394
PRJEB57967	SAMEA112182071	ERX10072601	ERR10558998	447426	human oral metagenome	0dc1b00dbef2a9af8a8672e15911d6ce;e61bf1ea2b2558e996558b1e944797fb	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558998/SJ1395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558998/SJ1395_2.fastq.gz	SJ1395
PRJEB57967	SAMEA112182081	ERX10072605	ERR10559002	447426	human oral metagenome	a9b527f99ef4918efe495859ad5273e1;a661250272c47010c46d239f75c7bead	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559002/SJ1399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559002/SJ1399_2.fastq.gz	SJ1399
PRJEB57967	SAMEA112182361	ERX10072606	ERR10559003	447426	human oral metagenome	966000016646fd2c57cd39435d8d34b6;0972d4d628f8f35c88bfcbc4c6c4b869	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559003/SJ1400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559003/SJ1400_2.fastq.gz	SJ1400
PRJEB57967	SAMEA112182384	ERX10072609	ERR10559006	447426	human oral metagenome	b3a9fcabd0681a9f442d3f9d003109da;e7b990e67e72a471ce33f57b9850d419	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559006/SJ1403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559006/SJ1403_2.fastq.gz	SJ1403
PRJEB57967	SAMEA112182420	ERX10072610	ERR10559007	447426	human oral metagenome	aad4bef4def4119c21cd1fd8330a249f;00446cb8f51fcfd6b6c8bbcae0f291be	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559007/SJ1404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559007/SJ1404_2.fastq.gz	SJ1404
PRJEB57967	SAMEA112182269	ERX10072617	ERR10559014	447426	human oral metagenome	018a03ef08e3c69d095e8193bd4e0bd8;4d2c62b4f2b37fd5dcce5480b713ddd1	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559014/SJ1411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559014/SJ1411_2.fastq.gz	SJ1411
PRJEB57967	SAMEA112182540	ERX10072619	ERR10559016	447426	human oral metagenome	34d5eed3fcc398e295e22f24cc4631a4;5658d68a7619c16d5e736935d8977aa4	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559016/SJ1413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559016/SJ1413_2.fastq.gz	SJ1413
PRJEB57967	SAMEA112182372	ERX10072621	ERR10559018	447426	human oral metagenome	d073c64af23d82ce8855c226762e11aa;876feb4405cb9846b8448c04d861f26e	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559018/SJ1415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559018/SJ1415_2.fastq.gz	SJ1415
PRJEB57967	SAMEA112182230	ERX10072622	ERR10559019	447426	human oral metagenome	ff9066d8f8399a2e20b8659fbd222e93;be1a15bd570a5aef3c6929d3dab44633	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559019/SJ1416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559019/SJ1416_2.fastq.gz	SJ1416
PRJEB57967	SAMEA112182264	ERX10072626	ERR10559023	447426	human oral metagenome	ab8bd257dfc3e32906089c76ca71f6c6;66ca5068f6402dc1af60698db203bc2f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559023/SJ1420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559023/SJ1420_2.fastq.gz	SJ1420
PRJEB57967	SAMEA112182178	ERX10072629	ERR10559026	447426	human oral metagenome	48bf97fd07e1f0d241801b73235e44d5;8f1c37b3cde2572434d947f91af547ea	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559026/SJ1423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559026/SJ1423_2.fastq.gz	SJ1423
PRJEB57967	SAMEA112182143	ERX10072631	ERR10559028	447426	human oral metagenome	78e8b82cd2d4386535536d8ad47909be;20af4c9833dd64390d0f7f6d89f11665	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559028/SJ1425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559028/SJ1425_2.fastq.gz	SJ1425
PRJEB57967	SAMEA112182105	ERX10072633	ERR10559030	447426	human oral metagenome	f443447eef0cc0f9fb55feda734c1510;e08eb7d19658c21a9ae95ea352e6987d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559030/SJ1427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559030/SJ1427_2.fastq.gz	SJ1427
PRJEB57967	SAMEA112181942	ERX10072644	ERR10559041	447426	human oral metagenome	ce33c3090ba5b35f4d83e545b3bb2b90;1d5fd75714c661d6b4108f52205bbb84	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559041/SJ1438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559041/SJ1438_2.fastq.gz	SJ1438
PRJEB57967	SAMEA112182198	ERX10072647	ERR10559044	447426	human oral metagenome	b42f8f212d5e65d2375ecc1058af7182;08649c3cef9c43ae1bbbe1611f58d9aa	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559044/SJ1441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559044/SJ1441_2.fastq.gz	SJ1441
PRJEB57967	SAMEA112182118	ERX10072659	ERR10559056	447426	human oral metagenome	6487bc4ce99ddafe509709462ef3dce4;9ceaec87b07e20b84ad86d2ca4c89f6d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559056/SJ1453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559056/SJ1453_2.fastq.gz	SJ1453
PRJEB57967	SAMEA112182085	ERX10072660	ERR10559057	447426	human oral metagenome	b4550d8a2656c79453b71a68564c0605;f8471bc0c2c1ab0eef77b57368b3f29f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559057/SJ1454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559057/SJ1454_2.fastq.gz	SJ1454
PRJEB57967	SAMEA112181940	ERX10072664	ERR10559061	447426	human oral metagenome	a06156d2fea121f53a9e6f292ead4eb1;e35f1bd2c7892a2d223f34c7cff5e86b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559061/SJ1458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559061/SJ1458_2.fastq.gz	SJ1458
PRJEB57967	SAMEA112181919	ERX10072668	ERR10559065	447426	human oral metagenome	4cf5365cef744427e7b234346eed7971;d10bbdda56d2e42771460d5b0ad6fac2	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559065/SJ1462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559065/SJ1462_2.fastq.gz	SJ1462
PRJEB57967	SAMEA112182009	ERX10072669	ERR10559066	447426	human oral metagenome	79f0cf00f0469b8af2d79617a2c83862;6bc7cf191fb3fb1b8d41a505fe8abc3f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559066/SJ1463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559066/SJ1463_2.fastq.gz	SJ1463
PRJEB57967	SAMEA112182443	ERX10072672	ERR10559069	447426	human oral metagenome	a6d07124da7e83a0028c283b23940ce1;43d865a22b459e3823094cc5620240fd	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559069/SJ1466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559069/SJ1466_2.fastq.gz	SJ1466
PRJEB57967	SAMEA112182095	ERX10072673	ERR10559070	447426	human oral metagenome	0d5d74eafd4b9be7e80b195863501919;42634a0cedf0e1c16bf7b633e0811e75	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559070/SJ1467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559070/SJ1467_2.fastq.gz	SJ1467
PRJEB57967	SAMEA112182165	ERX10072677	ERR10559074	447426	human oral metagenome	ad7f7a85b91e0032bcbf25b5b2df982e;fb510557d58c282e7643cb0130beee5f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559074/SJ1471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559074/SJ1471_2.fastq.gz	SJ1471
PRJEB57967	SAMEA112182244	ERX10072686	ERR10559083	447426	human oral metagenome	6f7980448d7768abc5473f5761068453;20facac156ed7d04cdff3876fb94ea49	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559083/SJ1480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559083/SJ1480_2.fastq.gz	SJ1480
PRJEB57967	SAMEA112182205	ERX10072689	ERR10559086	447426	human oral metagenome	2c0fdb02ff3d66f2581a794aa73009ca;1b84f44b39bc5e954e330af1ea1c2786	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559086/SJ1483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559086/SJ1483_2.fastq.gz	SJ1483
PRJEB57967	SAMEA112182331	ERX10072690	ERR10559087	447426	human oral metagenome	cf6855bf09d5a1c1a1151e983dec44a6;bb8c8ae90ba50cdf7fbe14cbd4c0ed91	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559087/SJ1484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559087/SJ1484_2.fastq.gz	SJ1484
PRJEB57967	SAMEA112182341	ERX10072694	ERR10559091	447426	human oral metagenome	2a7439e757aa967a34e9a8ad54adefe2;e5a618451c46dc4271c807fcd97c87ad	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559091/SJ1488_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559091/SJ1488_2.fastp.fastq.gz	SJ1488
PRJEB57967	SAMEA112182575	ERX10072695	ERR10559092	447426	human oral metagenome	ba3c8234e0d243313da9704e9256b7f0;e187a8459edd92951b8839ebce2c5310	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559092/SJ1489_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559092/SJ1489_2.fastp.fastq.gz	SJ1489
PRJEB57967	SAMEA112182323	ERX10072697	ERR10559094	447426	human oral metagenome	b868df0f90b4345b3660dc17561c22f3;0d87e6c1c2af177b4b780350ca908b5e	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559094/SJ1491_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559094/SJ1491_2.fastp.fastq.gz	SJ1491
PRJEB57967	SAMEA112182469	ERX10072704	ERR10559101	447426	human oral metagenome	955922ee9aac6f63de0617cdec7bfaf7;afa5abc5c9383ac0bced116c3d2e0502	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559101/SJ1498_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559101/SJ1498_2.fastp.fastq.gz	SJ1498
