study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJDB4107	SAMD00036951	DRX038491	DRR042858	447426	human oral metagenome	2154d1070838020946becfbf4f2eaa3a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042858/DRR042858.fastq.gz	SAMD00036951
PRJDB4107	SAMD00036952	DRX038492	DRR042859	447426	human oral metagenome	68e3b25f0514d424cdb243fdab9149db	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042859/DRR042859.fastq.gz	SAMD00036952
PRJDB4107	SAMD00036953	DRX038493	DRR042860	447426	human oral metagenome	8291652d4b4defcf318aef4f1c279909	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042860/DRR042860.fastq.gz	SAMD00036953
PRJDB4107	SAMD00036956	DRX038496	DRR042863	447426	human oral metagenome	efdb4f0387ece5cd4095de9b95706eb7	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042863/DRR042863.fastq.gz	SAMD00036956
PRJDB4107	SAMD00036957	DRX038497	DRR042864	447426	human oral metagenome	ce6b4d64b2fddc38b1473feb66131e93	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042864/DRR042864.fastq.gz	SAMD00036957
PRJDB4107	SAMD00036958	DRX038498	DRR042865	447426	human oral metagenome	8628f0ae0fc272a621687fa832a78bc2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042865/DRR042865.fastq.gz	SAMD00036958
PRJDB4107	SAMD00036959	DRX038499	DRR042866	447426	human oral metagenome	a68b3108146bb673f0e744f4ff039aaf	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042866/DRR042866.fastq.gz	SAMD00036959
PRJDB4107	SAMD00036960	DRX038500	DRR042867	447426	human oral metagenome	b239f6af4c70ac2118687b9fc6f9702b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042867/DRR042867.fastq.gz	SAMD00036960
PRJDB4107	SAMD00036966	DRX038506	DRR042873	447426	human oral metagenome	02a9544e55458528bd481385c7960f5a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042873/DRR042873.fastq.gz	SAMD00036966
PRJDB4107	SAMD00036967	DRX038507	DRR042874	447426	human oral metagenome	3a29a57f32733ca5248865e438140e2f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042874/DRR042874.fastq.gz	SAMD00036967
PRJDB4107	SAMD00036973	DRX038513	DRR042880	447426	human oral metagenome	7202b6688a6fde5b0cefd0b6a3e4ea69	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042880/DRR042880.fastq.gz	SAMD00036973
PRJDB4107	SAMD00036974	DRX038514	DRR042881	447426	human oral metagenome	ed5a8e397ac2d03006deaa99ea4c651e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042881/DRR042881.fastq.gz	SAMD00036974
PRJDB4107	SAMD00036979	DRX038519	DRR042886	447426	human oral metagenome	417d8a628a8c2654d437b68f4ad8b232	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042886/DRR042886.fastq.gz	SAMD00036979
PRJDB4107	SAMD00036980	DRX038520	DRR042887	447426	human oral metagenome	fd79ada0de9b9cb085259b969e64f788	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042887/DRR042887.fastq.gz	SAMD00036980
PRJDB4107	SAMD00036985	DRX038524	DRR042891	447426	human oral metagenome	9b46253ec9b09051355b84c6bc44203b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042891/DRR042891.fastq.gz	SAMD00036985
PRJDB4107	SAMD00036986	DRX038525	DRR042892	447426	human oral metagenome	e2c2daeb4ee3fc5e080312a74245ea88	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042892/DRR042892.fastq.gz	SAMD00036986
PRJDB4107	SAMD00036988	DRX038527	DRR042894	447426	human oral metagenome	c100feedeba1c4b066b35a71878f9d6e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042894/DRR042894.fastq.gz	SAMD00036988
PRJDB4107	SAMD00036992	DRX038531	DRR042898	447426	human oral metagenome	19f8f4e449aad42364dafb1d24f3970a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042898/DRR042898.fastq.gz	SAMD00036992
PRJDB4107	SAMD00036999	DRX038538	DRR042905	447426	human oral metagenome	9a3fd26e6c2ffe7284ec5845392146ad	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042905/DRR042905.fastq.gz	SAMD00036999
PRJDB4107	SAMD00037004	DRX038543	DRR042910	447426	human oral metagenome	3152a8a9859e6bde745928ce56020e9f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042910/DRR042910.fastq.gz	SAMD00037004
PRJDB4107	SAMD00037005	DRX038544	DRR042911	447426	human oral metagenome	057d5ea7aa1e24f85e43166427e051f9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042911/DRR042911.fastq.gz	SAMD00037005
PRJDB4107	SAMD00037011	DRX038550	DRR042917	447426	human oral metagenome	e78b062a4960b7c510ac30e3a7ab66be	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042917/DRR042917.fastq.gz	SAMD00037011
PRJDB4107	SAMD00037012	DRX038551	DRR042918	447426	human oral metagenome	acb889e7fd24ff2b1425d7a62234a271	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042918/DRR042918.fastq.gz	SAMD00037012
PRJDB4107	SAMD00037014	DRX038553	DRR042920	447426	human oral metagenome	05e69dc6fe2dd9de7d902cb9976362e8	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042920/DRR042920.fastq.gz	SAMD00037014
PRJDB4107	SAMD00037017	DRX038556	DRR042923	447426	human oral metagenome	dbbbc0f92cc9bb34905975a43117cfec	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042923/DRR042923.fastq.gz	SAMD00037017
PRJDB4107	SAMD00037019	DRX038558	DRR042925	447426	human oral metagenome	86f46e624dea4ccacba1c1dfb131c667	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042925/DRR042925.fastq.gz	SAMD00037019
PRJDB4107	SAMD00037021	DRX038560	DRR042927	447426	human oral metagenome	b93ba1882cebb61f40b053e0ff6e13bf	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042927/DRR042927.fastq.gz	SAMD00037021
PRJDB4107	SAMD00037023	DRX038562	DRR042929	447426	human oral metagenome	6fafd21eef58c0980d22cdcbc822deb7	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042929/DRR042929.fastq.gz	SAMD00037023
PRJDB4107	SAMD00037025	DRX038564	DRR042931	447426	human oral metagenome	76e3080fd311286201a32f6b248af8d3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042931/DRR042931.fastq.gz	SAMD00037025
PRJDB4107	SAMD00037027	DRX038566	DRR042933	447426	human oral metagenome	b833088a43a19ed7e3bf8f0f36c509db	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042933/DRR042933.fastq.gz	SAMD00037027
PRJDB4107	SAMD00037030	DRX038569	DRR042936	447426	human oral metagenome	5fd76ffcb023f9e7ca36fce63912abf5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042936/DRR042936.fastq.gz	SAMD00037030
PRJDB4107	SAMD00037037	DRX038576	DRR042943	447426	human oral metagenome	42cc20814825a7fcb687a75f4a663ce4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042943/DRR042943.fastq.gz	SAMD00037037
PRJDB4107	SAMD00037039	DRX038578	DRR042945	447426	human oral metagenome	8bedb2d7dbb6854f412bdaadea8f8ae5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042945/DRR042945.fastq.gz	SAMD00037039
PRJDB4107	SAMD00037042	DRX038581	DRR042948	447426	human oral metagenome	2f783ebb53d369230ed80b29ca3ea363	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042948/DRR042948.fastq.gz	SAMD00037042
PRJDB4107	SAMD00037048	DRX038587	DRR042954	447426	human oral metagenome	6104b271d4eba75ba48c602e41cbb641	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042954/DRR042954.fastq.gz	SAMD00037048
PRJDB4107	SAMD00037050	DRX038589	DRR042956	447426	human oral metagenome	ab3f0f21cb238f5f1d4a8faf442dbc87	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042956/DRR042956.fastq.gz	SAMD00037050
PRJDB4107	SAMD00037054	DRX038593	DRR042960	447426	human oral metagenome	6b4b4b2c4d35bcc862efbc715fe87ce5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042960/DRR042960.fastq.gz	SAMD00037054
PRJDB4107	SAMD00037055	DRX038594	DRR042961	447426	human oral metagenome	17a4cf384b9d24eb283c607160ce2248	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042961/DRR042961.fastq.gz	SAMD00037055
PRJDB4107	SAMD00037057	DRX038596	DRR042963	447426	human oral metagenome	c591239b1861f825ec1471011cf65e33	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042963/DRR042963.fastq.gz	SAMD00037057
PRJDB4107	SAMD00037058	DRX038597	DRR042964	447426	human oral metagenome	8db0b04f739f0a5ba1ef9bf76ab689d0	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042964/DRR042964.fastq.gz	SAMD00037058
PRJDB4107	SAMD00037060	DRX038599	DRR042966	447426	human oral metagenome	fee9f5edda1cf3d9b096df80388ea9c8	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042966/DRR042966.fastq.gz	SAMD00037060
PRJDB4107	SAMD00037061	DRX038600	DRR042967	447426	human oral metagenome	eb0e39d6b06f75db713ba4f1de4978f3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042967/DRR042967.fastq.gz	SAMD00037061
PRJDB4107	SAMD00037064	DRX038603	DRR042970	447426	human oral metagenome	b15c2ed639b800d4e261cd8b185859af	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042970/DRR042970.fastq.gz	SAMD00037064
PRJDB4107	SAMD00037065	DRX038604	DRR042971	447426	human oral metagenome	69602841bdca6f9fd65db1e60101385d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042971/DRR042971.fastq.gz	SAMD00037065
PRJDB4107	SAMD00037067	DRX038606	DRR042973	447426	human oral metagenome	dc96c5662706ae0ea8ba609e0e5aecc6	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042973/DRR042973.fastq.gz	SAMD00037067
PRJDB4107	SAMD00037068	DRX038607	DRR042974	447426	human oral metagenome	40c1fadf92b3e9a117ef11f035051a89	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042974/DRR042974.fastq.gz	SAMD00037068
PRJDB4107	SAMD00037069	DRX038608	DRR042975	447426	human oral metagenome	8f82425b22eeda87df571c66b0f7ec54	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042975/DRR042975.fastq.gz	SAMD00037069
PRJDB4107	SAMD00037071	DRX038610	DRR042977	447426	human oral metagenome	1bf438144a5ad72d1f8ed1730f203429	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042977/DRR042977.fastq.gz	SAMD00037071
PRJDB4107	SAMD00037072	DRX038611	DRR042978	447426	human oral metagenome	991f42521bbadca2d0f777cbbaaef5cb	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042978/DRR042978.fastq.gz	SAMD00037072
PRJDB4107	SAMD00037076	DRX038615	DRR042982	447426	human oral metagenome	c44b97b5823f3dafa2f56c1887fb4332	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042982/DRR042982.fastq.gz	SAMD00037076
PRJDB4107	SAMD00037082	DRX038621	DRR042988	447426	human oral metagenome	6db3e18edd92088ed6b69ba9d1627916	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042988/DRR042988.fastq.gz	SAMD00037082
PRJDB4107	SAMD00037083	DRX038622	DRR042989	447426	human oral metagenome	2648c5b757f996c410d3c1ce4816f1dd	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042989/DRR042989.fastq.gz	SAMD00037083
PRJDB4107	SAMD00037084	DRX038623	DRR042990	447426	human oral metagenome	3c037421a15428db764a002283e7e613	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042990/DRR042990.fastq.gz	SAMD00037084
PRJDB4107	SAMD00037086	DRX038625	DRR042992	447426	human oral metagenome	e30fc8afc7ab81d2be4fd6dee6a0a8b5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042992/DRR042992.fastq.gz	SAMD00037086
PRJDB4107	SAMD00037087	DRX038626	DRR042993	447426	human oral metagenome	b7ac3ec0e57f458472f7cbb37cc4736d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042993/DRR042993.fastq.gz	SAMD00037087
PRJDB4107	SAMD00037089	DRX038628	DRR042995	447426	human oral metagenome	945ca2eb426063a92717da377b14a5d2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042995/DRR042995.fastq.gz	SAMD00037089
PRJDB4107	SAMD00037091	DRX038630	DRR042997	447426	human oral metagenome	3748bf9a89aad1629e1259208b949a53	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042997/DRR042997.fastq.gz	SAMD00037091
PRJDB4107	SAMD00037093	DRX038632	DRR042999	447426	human oral metagenome	6bbba792e91edaa3cda61ed12c0d7f40	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042999/DRR042999.fastq.gz	SAMD00037093
PRJDB4107	SAMD00037096	DRX038635	DRR043002	447426	human oral metagenome	3d06384a315cf8258e302f747a6cb438	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043002/DRR043002.fastq.gz	SAMD00037096
PRJDB4107	SAMD00037100	DRX038639	DRR043006	447426	human oral metagenome	38286a31da0f6c37dc33a72e06237e89	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043006/DRR043006.fastq.gz	SAMD00037100
PRJDB4107	SAMD00037102	DRX038641	DRR043008	447426	human oral metagenome	c3ba6793a433105a77c622c6604bab25	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043008/DRR043008.fastq.gz	SAMD00037102
PRJDB4107	SAMD00037104	DRX038643	DRR043010	447426	human oral metagenome	c456d3f80162f5bdaf813222911279a2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043010/DRR043010.fastq.gz	SAMD00037104
PRJDB4107	SAMD00037106	DRX038645	DRR043012	447426	human oral metagenome	fdfd207062a0a22edb536ed1aca7ea8c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043012/DRR043012.fastq.gz	SAMD00037106
PRJDB4107	SAMD00037109	DRX038648	DRR043015	447426	human oral metagenome	bcd5e29823f0bce3769dfaef1b117cc7	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043015/DRR043015.fastq.gz	SAMD00037109
PRJDB4107	SAMD00037110	DRX038649	DRR043016	447426	human oral metagenome	6b459395df38b9cfaf999d4273a3b6ab	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043016/DRR043016.fastq.gz	SAMD00037110
PRJDB4107	SAMD00037115	DRX038654	DRR043021	447426	human oral metagenome	d5d3217770a198f321b40052524f7ce8	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043021/DRR043021.fastq.gz	SAMD00037115
PRJDB4107	SAMD00037116	DRX038655	DRR043022	447426	human oral metagenome	46ab5ce65eefdeb2c46f7b9ad0949de7	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043022/DRR043022.fastq.gz	SAMD00037116
PRJDB4107	SAMD00037129	DRX038668	DRR043035	447426	human oral metagenome	afbecfc259cb6f581868a0cc5785a79c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043035/DRR043035.fastq.gz	SAMD00037129
PRJDB4107	SAMD00037133	DRX038672	DRR043039	447426	human oral metagenome	d8167d70990e2d702409fb897bb23e33	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043039/DRR043039.fastq.gz	SAMD00037133
PRJDB4107	SAMD00037134	DRX038673	DRR043040	447426	human oral metagenome	59c4af9966c1e70c9b35c75a6dc7770e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043040/DRR043040.fastq.gz	SAMD00037134
PRJDB4107	SAMD00037136	DRX038675	DRR043042	447426	human oral metagenome	ae72ddc7af7283321d7beb6fc83bbe11	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043042/DRR043042.fastq.gz	SAMD00037136
PRJDB4107	SAMD00037137	DRX038676	DRR043043	447426	human oral metagenome	0b0e1bef17825566f6a54d5e08401ead	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043043/DRR043043.fastq.gz	SAMD00037137
PRJDB4107	SAMD00037139	DRX038678	DRR043045	447426	human oral metagenome	a0164b448f843d259f2afb43959a1b44	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043045/DRR043045.fastq.gz	SAMD00037139
PRJDB4107	SAMD00037141	DRX038680	DRR043047	447426	human oral metagenome	dd1f301edaa133f8bae2136dd2491881	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043047/DRR043047.fastq.gz	SAMD00037141
PRJDB4107	SAMD00037146	DRX038685	DRR043052	447426	human oral metagenome	047552be875f8145353f68af31670248	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043052/DRR043052.fastq.gz	SAMD00037146
PRJDB4107	SAMD00037147	DRX038686	DRR043053	447426	human oral metagenome	3a529f4e448c63c252affc043f45ee3b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043053/DRR043053.fastq.gz	SAMD00037147
PRJDB4107	SAMD00037148	DRX038687	DRR043054	447426	human oral metagenome	b588510339b770f33755cefb1bee0075	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043054/DRR043054.fastq.gz	SAMD00037148
PRJDB4107	SAMD00037155	DRX038694	DRR043061	447426	human oral metagenome	ff961427e0bf47653bf1af79585567d5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043061/DRR043061.fastq.gz	SAMD00037155
PRJDB4107	SAMD00037171	DRX038710	DRR043077	447426	human oral metagenome	c8a2c3f01ba56db846e7c5ba05c82758	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043077/DRR043077.fastq.gz	SAMD00037171
PRJDB4107	SAMD00037172	DRX038711	DRR043078	447426	human oral metagenome	1f300d292fd6906f90f2c86ffab9be18	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043078/DRR043078.fastq.gz	SAMD00037172
PRJDB4107	SAMD00037173	DRX038712	DRR043079	447426	human oral metagenome	5bf51c3e357103bcc5c5ed7a0f40b25d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043079/DRR043079.fastq.gz	SAMD00037173
PRJDB4107	SAMD00037174	DRX038713	DRR043080	447426	human oral metagenome	d9560ad1a25666083b110721a1ea8282	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043080/DRR043080.fastq.gz	SAMD00037174
PRJDB4107	SAMD00037175	DRX038714	DRR043081	447426	human oral metagenome	c90b214e5279a70f79c78929d9a350a9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043081/DRR043081.fastq.gz	SAMD00037175
PRJDB4107	SAMD00037176	DRX038715	DRR043082	447426	human oral metagenome	400098e9e7ccb9244c4aedad8899d257	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043082/DRR043082.fastq.gz	SAMD00037176
PRJDB4107	SAMD00037177	DRX038716	DRR043083	447426	human oral metagenome	16f393b56490e54205e398197e974d5f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043083/DRR043083.fastq.gz	SAMD00037177
PRJDB4107	SAMD00037178	DRX038717	DRR043084	447426	human oral metagenome	95c8361db7e23dafd2313b6c4a693f4b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043084/DRR043084.fastq.gz	SAMD00037178
PRJDB4107	SAMD00037180	DRX038719	DRR043086	447426	human oral metagenome	6b641649f8d4e75b3c6325c3704476ec	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043086/DRR043086.fastq.gz	SAMD00037180
PRJDB4107	SAMD00037184	DRX038723	DRR043090	447426	human oral metagenome	4deba4c0719d42ec30d6e6f073056467	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043090/DRR043090.fastq.gz	SAMD00037184
PRJDB4107	SAMD00037187	DRX038726	DRR043093	447426	human oral metagenome	8a01d9b80db4d7135eed4ccbb4d4d0dd	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043093/DRR043093.fastq.gz	SAMD00037187
PRJDB4107	SAMD00037189	DRX038728	DRR043095	447426	human oral metagenome	1cfa99efcc4a66c8efb5eb92a895fc7b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043095/DRR043095.fastq.gz	SAMD00037189
PRJDB4107	SAMD00037191	DRX038730	DRR043097	447426	human oral metagenome	e3d12d5b4651af76c359e3b73f45d805	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043097/DRR043097.fastq.gz	SAMD00037191
PRJDB4107	SAMD00037194	DRX038733	DRR043100	447426	human oral metagenome	d2b0f0e1de78f79ca1156865e319ff95	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043100/DRR043100.fastq.gz	SAMD00037194
PRJDB4107	SAMD00037197	DRX038736	DRR043103	447426	human oral metagenome	2a3b426ce0f766e03d6e6c8c540b8bc3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043103/DRR043103.fastq.gz	SAMD00037197
PRJDB4107	SAMD00037202	DRX038741	DRR043108	447426	human oral metagenome	7aaee284ebfe289f1c487d3154f6ac4e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043108/DRR043108.fastq.gz	SAMD00037202
PRJDB4107	SAMD00037205	DRX038744	DRR043111	447426	human oral metagenome	6092d0cedba0589d3ff35085a1a44cb9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043111/DRR043111.fastq.gz	SAMD00037205
PRJDB4107	SAMD00037206	DRX038745	DRR043112	447426	human oral metagenome	a59156211a9bf3e47e8a7e89bdbf3acf	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043112/DRR043112.fastq.gz	SAMD00037206
PRJDB4107	SAMD00037210	DRX038749	DRR043116	447426	human oral metagenome	5906c099084eee65d386f6778fceff08	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043116/DRR043116.fastq.gz	SAMD00037210
PRJDB4107	SAMD00037214	DRX038753	DRR043120	447426	human oral metagenome	e7acbe759091602fb9aae4ec29d771cd	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043120/DRR043120.fastq.gz	SAMD00037214
PRJDB4107	SAMD00037219	DRX038758	DRR043125	447426	human oral metagenome	d458f01624ede2987de04476c119cf4f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043125/DRR043125.fastq.gz	SAMD00037219
PRJDB4107	SAMD00037220	DRX038759	DRR043126	447426	human oral metagenome	1bbe3786eda458f6026a6ec1020faf79	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043126/DRR043126.fastq.gz	SAMD00037220
PRJDB4107	SAMD00037230	DRX038769	DRR043136	447426	human oral metagenome	ccea4da7f3d0944617ed7315aea5f0e6	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043136/DRR043136.fastq.gz	SAMD00037230
PRJDB4107	SAMD00037232	DRX038771	DRR043138	447426	human oral metagenome	4e46d03f7e862318046ca30c4923b1f5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043138/DRR043138.fastq.gz	SAMD00037232
PRJDB4107	SAMD00037233	DRX038772	DRR043139	447426	human oral metagenome	9e9f9a98cedca382e75f0221e707262a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043139/DRR043139.fastq.gz	SAMD00037233
PRJDB4107	SAMD00037235	DRX038774	DRR043141	447426	human oral metagenome	3b3c1cf5de4d1bd60b1a42b7a7463df4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043141/DRR043141.fastq.gz	SAMD00037235
PRJDB4107	SAMD00037236	DRX038775	DRR043142	447426	human oral metagenome	214c24cfbeed0312fe3e149d8b8b3573	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043142/DRR043142.fastq.gz	SAMD00037236
PRJDB4107	SAMD00037237	DRX038776	DRR043143	447426	human oral metagenome	bcb2fd98698a788498c78ed930cbb7b8	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043143/DRR043143.fastq.gz	SAMD00037237
PRJDB4107	SAMD00037245	DRX038784	DRR043151	447426	human oral metagenome	52162d39ed65464629398719f2073105	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043151/DRR043151.fastq.gz	SAMD00037245
PRJDB4107	SAMD00037252	DRX038791	DRR043158	447426	human oral metagenome	fb3739c42d8993beba42c1e0690d3ab1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043158/DRR043158.fastq.gz	SAMD00037252
PRJDB4107	SAMD00037253	DRX038792	DRR043159	447426	human oral metagenome	bb02d4e41fadddea7a21fcd9d1c5e84e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043159/DRR043159.fastq.gz	SAMD00037253
PRJDB4107	SAMD00037257	DRX038796	DRR043163	447426	human oral metagenome	3670bccd5d40087acee764c2efa01d86	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043163/DRR043163.fastq.gz	SAMD00037257
PRJDB4107	SAMD00037259	DRX038798	DRR043165	447426	human oral metagenome	3921326b9555c37c546b5e2169a08da2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043165/DRR043165.fastq.gz	SAMD00037259
PRJDB4107	SAMD00037261	DRX038800	DRR043167	447426	human oral metagenome	5cb92bac8425522c7e1251b29e337a2f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043167/DRR043167.fastq.gz	SAMD00037261
PRJDB4107	SAMD00037262	DRX038801	DRR043168	447426	human oral metagenome	a84a2a9efd6585f97eba401c7a4ce174	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043168/DRR043168.fastq.gz	SAMD00037262
PRJDB4107	SAMD00037265	DRX038804	DRR043171	447426	human oral metagenome	a5969c0a4fff4a2b60b3af20b0edb634	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043171/DRR043171.fastq.gz	SAMD00037265
PRJDB4107	SAMD00037271	DRX038810	DRR043177	447426	human oral metagenome	cdc2f31a82908a394cde52ad43a0ace7	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043177/DRR043177.fastq.gz	SAMD00037271
PRJDB4107	SAMD00037272	DRX038811	DRR043178	447426	human oral metagenome	ecbe62c8e12b1fc5bc815c343a6445ae	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043178/DRR043178.fastq.gz	SAMD00037272
PRJDB4107	SAMD00037273	DRX038812	DRR043179	447426	human oral metagenome	c340f20cbb4a41fa87668ed5770bb80c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043179/DRR043179.fastq.gz	SAMD00037273
